Version,Type,IsUsed
fuzzy-matcher,org.apache.commons.collections4.functors.ConstantTransformer,no
fuzzy-matcher,org.apache.commons.collections4.functors.ExceptionTransformer,no
fuzzy-matcher,org.apache.commons.collections4.Put,no
fuzzy-matcher,org.apache.commons.collections4.map.PredicatedMap,no
fuzzy-matcher,org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator,no
fuzzy-matcher,org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry,no
fuzzy-matcher,org.apache.commons.collections4.map.MultiValueMap$1$1,no
fuzzy-matcher,org.apache.commons.collections4.map.UnmodifiableOrderedMap,no
fuzzy-matcher,org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator,no
fuzzy-matcher,org.apache.commons.collections4.CollectionUtils$EquatorWrapper,yes
mixeway,org.apache.commons.collections4.map.AbstractLinkedMap,no
mixeway,org.apache.commons.collections4.map.Flat3Map,no
mixeway,org.apache.commons.collections4.splitmap.TransformedSplitMap,no
mixeway,org.apache.commons.collections4.TrieUtils,no
mixeway,org.apache.commons.collections4.bag.SynchronizedBag,no
mixeway,org.apache.commons.collections4.functors.NullPredicate,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$KeysMultiSet$MapEntryTransformer$1,no
mixeway,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator,no
mixeway,org.apache.commons.collections4.functors.WhileClosure,no
mixeway,org.apache.commons.collections4.IterableUtils$7$1,no
mixeway,org.apache.commons.collections4.iterators.SingletonListIterator,no
mixeway,org.apache.commons.collections4.list.TransformedList,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$Node,no
mixeway,org.apache.commons.collections4.SetValuedMap,no
mixeway,org.apache.commons.collections4.multiset.SynchronizedMultiSet,no
mixeway,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,no
mixeway,org.apache.commons.collections4.multimap.AbstractListValuedMap,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$1,no
mixeway,org.apache.commons.collections4.map.ListOrderedMap,no
mixeway,org.apache.commons.collections4.multiset.PredicatedMultiSet,no
mixeway,org.apache.commons.collections4.map.AbstractHashedMap,no
mixeway,org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator,no
mixeway,org.apache.commons.collections4.functors.PredicateTransformer,no
mixeway,org.apache.commons.collections4.iterators.EmptyIterator,no
mixeway,org.apache.commons.collections4.IterableUtils$1,no
mixeway,org.apache.commons.collections4.multimap.TransformedMultiValuedMap,no
mixeway,org.apache.commons.collections4.IterableUtils$3,no
mixeway,org.apache.commons.collections4.IterableUtils$2,no
mixeway,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator,no
mixeway,org.apache.commons.collections4.IterableUtils$5,no
mixeway,org.apache.commons.collections4.IterableUtils$4,no
mixeway,org.apache.commons.collections4.trie.KeyAnalyzer,no
mixeway,org.apache.commons.collections4.IterableUtils$7,no
mixeway,org.apache.commons.collections4.IterableUtils$6,no
mixeway,org.apache.commons.collections4.multiset.SynchronizedMultiSet$SynchronizedSet,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValuesIterator,no
mixeway,org.apache.commons.collections4.functors.NonePredicate,no
mixeway,org.apache.commons.collections4.set.TransformedNavigableSet,no
mixeway,org.apache.commons.collections4.MultiMapUtils,no
mixeway,org.apache.commons.collections4.map.SingletonMap,no
mixeway,org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator,no
mixeway,org.apache.commons.collections4.IterableUtils$9,no
mixeway,org.apache.commons.collections4.IterableUtils$8,no
mixeway,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView,no
mixeway,org.apache.commons.collections4.CollectionUtils,no
mixeway,org.apache.commons.collections4.multiset.AbstractMultiSetDecorator,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef,no
mixeway,org.apache.commons.collections4.map.PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy,no
mixeway,org.apache.commons.collections4.map.AbstractHashedMap$ValuesIterator,no
mixeway,org.apache.commons.collections4.properties.SortedPropertiesFactory,no
mixeway,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap,no
mixeway,org.apache.commons.collections4.functors.FunctorUtils,no
mixeway,org.apache.commons.collections4.iterators.ArrayListIterator,no
mixeway,org.apache.commons.collections4.functors.ChainedTransformer,no
mixeway,org.apache.commons.collections4.functors.PrototypeFactory,no
mixeway,org.apache.commons.collections4.iterators.ReverseListIterator,no
mixeway,org.apache.commons.collections4.collection.PredicatedCollection,no
mixeway,org.apache.commons.collections4.set.AbstractSetDecorator,no
mixeway,org.apache.commons.collections4.comparators.ComparableComparator,no
mixeway,org.apache.commons.collections4.properties.SortedProperties,no
mixeway,org.apache.commons.collections4.properties.PropertiesFactory,no
mixeway,org.apache.commons.collections4.ListUtils$1,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$1,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator,no
mixeway,org.apache.commons.collections4.multimap.AbstractListValuedMap$WrappedList,no
mixeway,org.apache.commons.collections4.list.CursorableLinkedList,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMapDecorator,no
mixeway,org.apache.commons.collections4.iterators.EnumerationIterator,no
mixeway,org.apache.commons.collections4.list.SetUniqueList,no
mixeway,org.apache.commons.collections4.queue.SynchronizedQueue,no
mixeway,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$Values,no
mixeway,org.apache.commons.collections4.trie.UnmodifiableTrie,no
mixeway,org.apache.commons.collections4.IteratorUtils,no
mixeway,org.apache.commons.collections4.functors.NullIsFalsePredicate,no
mixeway,org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,no
mixeway,org.apache.commons.collections4.functors.IdentityPredicate,no
mixeway,org.apache.commons.collections4.bag.TransformedBag,no
mixeway,org.apache.commons.collections4.set.TransformedSet,no
mixeway,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet,no
mixeway,org.apache.commons.collections4.keyvalue.DefaultMapEntry,no
mixeway,org.apache.commons.collections4.iterators.FilterListIterator,no
mixeway,org.apache.commons.collections4.ListUtils,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap,no
mixeway,org.apache.commons.collections4.functors.FalsePredicate,no
mixeway,org.apache.commons.collections4.iterators.ArrayIterator,no
mixeway,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View,no
mixeway,org.apache.commons.collections4.list.TreeList,no
mixeway,org.apache.commons.collections4.map.UnmodifiableSortedMap,no
mixeway,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntrySetIterator,no
mixeway,org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,no
mixeway,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubList,no
mixeway,org.apache.commons.collections4.iterators.CollatingIterator,no
mixeway,org.apache.commons.collections4.map.TransformedMap,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView,no
mixeway,org.apache.commons.collections4.OrderedMapIterator,no
mixeway,org.apache.commons.collections4.queue.CircularFifoQueue$1,no
mixeway,org.apache.commons.collections4.collection.SynchronizedCollection,no
mixeway,org.apache.commons.collections4.iterators.ObjectArrayIterator,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$View,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$EntryIterator,no
mixeway,org.apache.commons.collections4.set.UnmodifiableSet,no
mixeway,org.apache.commons.collections4.IterableMap,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$BaseIterator,no
mixeway,org.apache.commons.collections4.bag.TransformedSortedBag,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$KeyIterator,no
mixeway,org.apache.commons.collections4.multiset.AbstractMultiSet$EntrySet,no
mixeway,org.apache.commons.collections4.bag.AbstractSortedBagDecorator,no
mixeway,org.apache.commons.collections4.bag.CollectionSortedBag,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$Values,no
mixeway,org.apache.commons.collections4.map.MultiValueMap$1$1$1,no
mixeway,org.apache.commons.collections4.functors.IfClosure,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry,no
mixeway,org.apache.commons.collections4.bag.AbstractMapBag$MutableInteger,no
mixeway,org.apache.commons.collections4.bag.SynchronizedSortedBag,no
mixeway,org.apache.commons.collections4.map.MultiValueMap,no
mixeway,org.apache.commons.collections4.ListValuedMap,no
mixeway,org.apache.commons.collections4.set.TransformedSortedSet,no
mixeway,org.apache.commons.collections4.MultiSetUtils,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$EntryView,no
mixeway,org.apache.commons.collections4.comparators.NullComparator,no
mixeway,org.apache.commons.collections4.Unmodifiable,no
mixeway,org.apache.commons.collections4.MapUtils,no
mixeway,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,no
mixeway,org.apache.commons.collections4.SplitMapUtils$1,no
mixeway,org.apache.commons.collections4.set.CompositeSet$SetMutator,no
mixeway,org.apache.commons.collections4.SortedBag,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapIterator,no
mixeway,org.apache.commons.collections4.ResettableIterator,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$EntrySet,no
mixeway,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator,no
mixeway,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntry,no
mixeway,org.apache.commons.collections4.OrderedIterator,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$1,no
mixeway,org.apache.commons.collections4.set.AbstractNavigableSetDecorator,no
mixeway,org.apache.commons.collections4.bag.AbstractBagDecorator,no
mixeway,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator,no
mixeway,org.apache.commons.collections4.map.MultiValueMap$Values,no
mixeway,org.apache.commons.collections4.functors.ExceptionPredicate,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapEntry,no
mixeway,org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapIterator,no
mixeway,org.apache.commons.collections4.set.PredicatedSortedSet,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator,no
mixeway,org.apache.commons.collections4.iterators.IteratorIterable$1,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$KeySet,no
mixeway,org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper,no
mixeway,org.apache.commons.collections4.map.SingletonMap$SingletonMapIterator,no
mixeway,org.apache.commons.collections4.functors.AnyPredicate,no
mixeway,org.apache.commons.collections4.functors.CloneTransformer,no
mixeway,org.apache.commons.collections4.set.ListOrderedSet$1,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$KeysMultiSet$MapEntryTransformer,no
mixeway,org.apache.commons.collections4.Transformer,yes
mixeway,org.apache.commons.collections4.map.Flat3Map$EntrySet,no
mixeway,org.apache.commons.collections4.iterators.ObjectArrayListIterator,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values,no
mixeway,org.apache.commons.collections4.functors.NOPClosure,no
mixeway,org.apache.commons.collections4.sequence.InsertCommand,no
mixeway,org.apache.commons.collections4.bag.UnmodifiableBag,no
mixeway,org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntryMap,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet,no
mixeway,org.apache.commons.collections4.ArrayUtils,no
mixeway,org.apache.commons.collections4.SplitMapUtils,no
mixeway,org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator,no
mixeway,org.apache.commons.collections4.trie.PatriciaTrie,no
mixeway,org.apache.commons.collections4.CollectionUtils$3,no
mixeway,org.apache.commons.collections4.collection.IndexedCollection,no
mixeway,org.apache.commons.collections4.CollectionUtils$2,no
mixeway,org.apache.commons.collections4.CollectionUtils$1,no
mixeway,org.apache.commons.collections4.multiset.AbstractMapMultiSet$EntrySetIterator,no
mixeway,org.apache.commons.collections4.iterators.AbstractEmptyIterator,no
mixeway,org.apache.commons.collections4.iterators.BoundedIterator,no
mixeway,org.apache.commons.collections4.collection.CompositeCollection,no
mixeway,org.apache.commons.collections4.SetUtils,no
mixeway,org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMap,no
mixeway,org.apache.commons.collections4.map.AbstractLinkedMap$LinkIterator,no
mixeway,org.apache.commons.collections4.FunctorException,yes
mixeway,org.apache.commons.collections4.Factory,no
mixeway,org.apache.commons.collections4.map.AbstractIterableMap,no
mixeway,org.apache.commons.collections4.iterators.ObjectGraphIterator,no
mixeway,org.apache.commons.collections4.list.FixedSizeList$FixedSizeListIterator,no
mixeway,org.apache.commons.collections4.functors.SwitchClosure,no
mixeway,org.apache.commons.collections4.collection.UnmodifiableCollection,no
mixeway,org.apache.commons.collections4.map.Flat3Map$KeySetIterator,no
mixeway,org.apache.commons.collections4.map.AbstractSortedMapDecorator,no
mixeway,org.apache.commons.collections4.functors.ConstantFactory,no
mixeway,org.apache.commons.collections4.ResettableListIterator,no
mixeway,org.apache.commons.collections4.functors.PrototypeFactory$1,no
mixeway,org.apache.commons.collections4.comparators.ReverseComparator,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$Node,no
mixeway,org.apache.commons.collections4.map.LRUMap,no
mixeway,org.apache.commons.collections4.Equator,no
mixeway,org.apache.commons.collections4.queue.TransformedQueue,no
mixeway,org.apache.commons.collections4.iterators.UnmodifiableMapIterator,no
mixeway,org.apache.commons.collections4.functors.TransformerClosure,no
mixeway,org.apache.commons.collections4.set.AbstractSerializableSetDecorator,no
mixeway,org.apache.commons.collections4.multiset.AbstractMultiSet$UniqueSet,no
mixeway,org.apache.commons.collections4.functors.InstantiateFactory,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapEntryIterator,no
mixeway,org.apache.commons.collections4.FactoryUtils,no
mixeway,org.apache.commons.collections4.functors.CatchAndRethrowClosure,no
mixeway,org.apache.commons.collections4.keyvalue.MultiKey,no
mixeway,org.apache.commons.collections4.iterators.LazyIteratorChain,no
mixeway,org.apache.commons.collections4.map.StaticBucketMap$ValueIterator,no
mixeway,org.apache.commons.collections4.map.ListOrderedMap$ValuesView$1,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySet,no
mixeway,org.apache.commons.collections4.map.Flat3Map$KeySet,no
mixeway,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$WrappedCollection,no
mixeway,org.apache.commons.collections4.bag.TreeBag,no
mixeway,org.apache.commons.collections4.iterators.PeekingIterator,no
mixeway,org.apache.commons.collections4.iterators.EmptyOrderedIterator,no
mixeway,org.apache.commons.collections4.functors.NullIsTruePredicate,no
mixeway,org.apache.commons.collections4.multiset.AbstractMapMultiSet$MapBasedMultiSetIterator,no
mixeway,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues,no
mixeway,org.apache.commons.collections4.BagUtils,no
mixeway,org.apache.commons.collections4.map.AbstractHashedMap$KeySet,no
mixeway,org.apache.commons.collections4.keyvalue.AbstractKeyValue,no
mixeway,org.apache.commons.collections4.iterators.IteratorChain,no
mixeway,org.apache.commons.collections4.sequence.CommandVisitor,no
mixeway,org.apache.commons.collections4.functors.ExceptionFactory,no
mixeway,org.apache.commons.collections4.functors.UniquePredicate,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator,no
mixeway,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap,no
mixeway,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap,no
mixeway,org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse,no
mixeway,org.apache.commons.collections4.iterators.ZippingIterator,no
mixeway,org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator,no
mixeway,org.apache.commons.collections4.iterators.AbstractEmptyMapIterator,no
mixeway,org.apache.commons.collections4.map.AbstractHashedMap$EntrySet,no
mixeway,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,no
